INC_CRC|NAME|LATITUDE|LONGITUDE|DESCRIPTION|HYPERLINK
3239DA75EB85361C|Novena Rise Park|103.842727999825|1.3248380105169|Along Novena Rise|
3EB910FEC676D119|Hooper Road Playground|103.843203991187|1.31239900279065|Along Hooper Road and Makepeace Road/Jalan Aruan|
4FD06B73056FE731|Chwee Chian Playground|103.788954002616|1.27920699805128|Chwee Chian Road, Springwood Estate|
796C29E57BAEE0E3|Esplanade Park|103.853597006001|1.28941700056052|Along Connaught Drive, opposite Padang and City Hall|www.nparks.gov.sg/gardens-parks-and-nature/parks-and-nature-reserves/esplanade-park
ED24812599665100|Bishan-Ang Mo Kio Park|103.847295002494|1.3614559889116|Along Bishan Road and Ang Mo Kio Ave 1|
FE5148DF1325C119|Arthur Park|103.88821399352|1.30338100339795|Along Arthur Road|
9E56510CDF41EAFD|one-north Park: Biopolis|103.790368006179|1.30427800508224|North Buona Vista Road, opposite Ministry of Education|www.nparks.gov.sg/gardens-parks-and-nature/parks-and-nature-reserves/one-north-park-biopolis
872C841CC5199FAA|Katong Park|103.88636699295|1.29717500161512|Junction of Meyer Road & Fort Road|
FE035938BE2DF0F3|Meyer Road Playground|103.894196994238|1.29856899320857|Junction of Meyer Road & Crescent Rd|
F22245ECFDC85E78|Thomson Road Playground|103.843851998491|1.31615298537997|Along Licoln Road|
70AD9F934D3DC44D|Jacob Ballas Children's Garden|103.81791820006|1.32069549289459|In the Bukit Timah Core of the Singapore Botanic Gardens, Address: 481, Bukit Timah Road, Singapore 259769|www.nparks.gov.sg/gardens-parks-and-nature/parks-and-nature-reserves/jacob-ballas-childrens-garden
B8558938C839E971|Jupiter Road Playground|103.825161003409|1.35827000334118|Along Jupiter road playground|
6433E1F4C5E4ACB5|Gentle Drive Playground|103.840698992687|1.32036100553335|At the end of Gentle Drive|
E4B5AF291E6150FE|Goldhill Avenue Playground|103.833174001996|1.32113298217552|Junction of Goldhill Place and Goldhil Avenue|
0D115E6FDFCD277D|Pasir Panjang Park|103.792076002745|1.27569899889613|Off Pasir Panjang Road, beside Pasir Panjang Food Centre|
8E53310885968D73|Lorong 40 Geylang Playground|103.889368987508|1.31365001641553|Along Lor 40 Geylang|
611FE49DC6D16BDF|Telok Ayer Park|103.84668700735|1.27817799839718|Bounded by Maxwell Road, Cecil Street and Telok Ayer Street|
AEDED76F676EB90A|Aljunied Park|103.879963007648|1.3291380155208|Along Aljunied Road within Happy Garden Estate|
3420DA28EF5B5655|Jambol Place Park|103.790185001957|1.27902600515874|Jambol Place, Springwood Estate|
4263D837CC5538E9|Pearl's Hill City Park|103.839540995736|1.28238099129417|Along Chin Swee Road and Pearl's Hill Road|www.nparks.gov.sg/gardens-parks-and-nature/parks-and-nature-reserves/pearls-hill-city-park
AC7AA1819698A319|Oasis@Mulberry Park|103.878435998931|1.33232501027716|Junction of Upper Aljunied Road & Mulberry Avenue, Sennett Estate|
50CB7B0AD7A8537E|Haig Walk|103.900740008896|1.30651900009923|Adjacent to Seraya Lane and Mugliston Road|
EE93BB5C3B7D382C|Jalan Pintau Playground|103.839945000658|1.35403599295373|along Jalan Pintau|
257CCFABE97D31F2|Joo Chiat Terrace Interim Park|103.901698999963|1.3144079987312|Along Joo Chiat Terrace|
179F0FF2BDAE0A76|Orchid Village Playground|103.801713002995|1.33570401108734|Along Liden Dr|
ADC0488E38A1F9B4|Clementi Crescent Playground|103.773259992457|1.3231039894972|Within Clementi Crescent Estate|
F6C50CD9F00C7DFC|Pemimpin Place Playground|103.842720000709|1.35337000437201|Along Pemimpin Place|
462A8A66480A45CC|Soo Chow Walk Playground|103.832027997859|1.35364696671371|along Soo chow walk|
A888D0B2ADED9910|Highgate Walk Playground|103.765983998843|1.34051598711497|Along Highgate walk|
D3DEEB0BBA176DD7|Island Gardens Walk Playground|103.828438998161|1.36199899589951|Along Island Garden Walk|
D89B4580EEF9CB19|MacRitchie Reservoir Park|103.833590006976|1.34152298935114|Along Lornie Road|www.nparks.gov.sg/gardens-parks-and-nature/parks-and-nature-reserves/macritchie-reservoir-park
00E1DB2943D1749C|Marina Promenade|103.864678999149|1.29057200094772|Along Republic Boulevard and Republic Avenue|
92EF3F1DFACC5D11|Ang Mo Kio Town Garden East|103.850285996786|1.37057100018187|Junction of Ang Mo Kio Ave 3 and 8, behind Ang Mo Kio MRT Station|www.nparks.gov.sg/gardens-parks-and-nature/parks-and-nature-reserves/ang-mo-kio-town-garden-east
719020429F7BECFD|Holland Grove View Fitness Corner|103.782779005345|1.31248299217226|Along Holland Grove View|
DCD74FFF6BA84174|Sixth Avenue Playground|103.791281008483|1.32243601665582|Along Sixth Avenue|
CA1E86CCF0B4B07B|War Memorial Park|103.854818004778|1.29282499699848|Bounded by Nicoll Highway, Stamford Road, Beach Road and Bras Basah Road|www.nparks.gov.sg/gardens-parks-and-nature/parks-and-nature-reserves/war-memorial-park
F571533F1A656670|Beng Wan Road Playground|103.86583500031|1.32380597927059|Along Beng Wan Road|
ED401EE20873C3AB|Henry Park|103.783106005851|1.31623499758018|Along holland grove road|
5EA9119C5C096F48|River Valley Road / Clemenceau Avenue Open Space|103.84491500795|1.29308999556797|Bounded by River Valley Road and Clemenceau Avenue|
D5F6AA05F4EBB8F2|Ang Mo Kio Town Garden West|103.842887001241|1.37402501376588|Opposite Ang Mo Kio Town Library, along Ang Mo Kio Avenue 6|www.nparks.gov.sg/gardens-parks-and-nature/parks-and-nature-reserves/ang-mo-kio-town-garden-west
24E912B43EB95878|Mayfair Park|103.780895006173|1.34139598931109|Located along Jalan Gaharu|
069CCF717AF5088A|Guillemard Road Open Space|103.892397015046|1.3145509896298|Besides City Plaza towards Geylang Road|
E8D1D421BBAB98DB|Bangsawan Park|103.923837990533|1.32120799539342|Jalan Bangsawan|
F4FD697FF3D7BEB4|Eastwood Park Playground|103.957615982182|1.32311502040416|Between Eastwood Way and Bedok PCN|
C753D8230DE8A523|Watten Heights Playground|103.80898700707|1.33170298432389|Along Watten Estate Road|
4C9A125C82C49F0D|Grove Lane Playground|103.784206003929|1.31376300928782|Grove Lane, Grove Crescent and Grove Avenue|
53A5108956DD999A|Carpmael Road Open Space|103.898952005306|1.31150200552321|Along Carpmael Road▀ and Ceylon Road|
BFF845B255FD0BDE|Orchard Fountain Corner|103.837610994321|1.30158700260588|Junction of Grange Road and Orchard Road|
10230E7C94A5172E|Holland Village Park|103.795543995849|1.31173000006272|Junction of Holland Road and Holland Avenue|www.nparks.gov.sg/gardens-parks-and-nature/parks-and-nature-reserves/holland-village-park
AFF1460341FB3F9A|Waterboat House Garden|103.853473001627|1.28732000560153|Along Fullerton Road|
3A9F65E90F23A4FD|Rowell Road Open Space|103.854849|1.30842200284088|Along Rowell Rd|
FFEB8DC08F15C9DE|Youth Olympic Park|103.860638997467|1.28848999572479|Raffles Avenue. Junction of Raffles Avenue and Bayfront Bridge|www.nparks.gov.sg/gardens-parks-and-nature/parks-and-nature-reserves/youth-olympic-park
663619BA22257536|Greenwood Crescent Playground|103.805487000523|1.33550601569391|Along Greenwood crescent|
8467604070BF4B31|Berlayer Creek|103.802693003573|1.27236499187616|Behind Labrador Park MRT Station, 701 Telok Blangah Road|
FBF2CCADBB5BAF97|Kim Pong Park|103.829977001375|1.28384500791232|Along Kim Pong Road and Kim Tian Road|www.nparks.gov.sg/gardens-parks-and-nature/parks-and-nature-reserves/kim-pong-park
58741C149776580F|Novena Park|103.842813002418|1.32231297895579|Along Jalan Novena|
179D861B34F7D0F9|Golden Rise Playground|103.764869007062|1.33632401782669|Junction of Lorong Kismis and Toh Tuck Rise|
DB0C82B620ED0B07|Lembu Road Open Space|103.854776006135|1.30975899721142|Along Lembu Road|
E472D9BDFF470AB7|Hoover Park|103.773039987989|1.34386298455144|Along Lorong Pisang Batu|
346A2DD6DADE8CD8|Tanjong Katong Road South Playground|103.89732200163|1.30017400290536|Along Tg Katong Road South|
B3CDBBD33E9E5638|Jalan Kebaya Playground|103.780245998799|1.31411501669973|junction of Jln Kebaya and Holland Grove Ave|
1C58B562BCE93BB3|Shelford Road Playground|103.810509002674|1.32834400830712|Junction of Watten Rise and Shelford Road|
A8E6BEBC85BB54D1|Malcolm Park|103.827057999456|1.32298701214919|Along Malcolm Rd and Whiteley Rd|
99BE2CEDB1A1BFA8|The Foothills Fort Canning Park|103.84569099786|1.29225799342141|Along River Valley Road, opposite Liang Court|
2399BFAA54288753|MacPherson Linear Park|103.881706014162|1.33379800164764|A linear park between Blk 20, Joo Seng Road and MacPherson Road in MacPherson Garden Estate. Also a transitional zone for commuters in industrial areas and for transport purposes.|
0FF74BF951ED6729|Ganges Avenue Open Space|103.83179800761|1.29075999254776|Along Ganges Avenue|
740DB9D7A2814784|Chempaka Avenue Playground|103.875615995335|1.33187400889662|Chempaka Avenue, Sennett Estate|
79C5841226829C46|Geylang East Park|103.887658999231|1.32177198800448|Besides Geylang East Swimming Complex along Aljunied Ave 1|
D3CA7E673B90B48F|Fort Canning Park|103.846609005448|1.29177800435869|Fort Canning Park is bounded by Hill Street, Canning Rise, Clemenceau Avenue and River Valley Road|www.nparks.gov.sg/gardens-parks-and-nature/parks-and-nature-reserves/fort-canning-park
8C0F232B46BD112E|Changi Beach Park|104.001675008726|1.38340098971507|Along Nicoll Drive and Changi Coast Road|www.nparks.gov.sg/gardens-parks-and-nature/parks-and-nature-reserves/changi-beach-park
811AD50F8608532A|Jalan Chempaka Kuning Playground|103.950168022101|1.32974601652478|Jalan Chempaka Kuning|
59814E4B09F6FE7C|Saraca Road Playground|103.858757994618|1.38594300243715|Junction of Saraca Rd & Saraca Drive|
B913153879777CA2|Mimosa Walk Playground|103.861459991791|1.38310499948583|Located along Mimosa Walk|
FD3CD16FF0D16269|Mera Terrace Playground|103.963506003857|1.34740400583367|Seagull Ave|
73EB6C1271B1DC36|Jalan Angin Laut Playground|103.956225002141|1.33718398610323|Jalan Angin Laut|
9BE4069974834C80|Sunrise Drive Playground 2|103.855252008289|1.39030101988892|Located along Sunrise Drive|
166C60CDAE11A5FE|Lentor Road Playground|103.837572008652|1.38829201020433|Junction of Lentor Road and Lentor Loop|
41ED0CEE6A43FA08|Pasir Ris Park|103.952173012299|1.37868402178859|Pasir Ris Park stretches from Pasir Ris Road to Jalan Loyang Besar and can be accessed through Elias Road and Pasir Ris Green|www.nparks.gov.sg/gardens-parks-and-nature/parks-and-nature-reserves/pasir-ris-park
16E8EE8751EDE02C|Loyang View Playground|103.965636997663|1.36303900201943|Loyang view|
FF174AC2E0F7B7EE|Jalan Buloh Perindu Playground|103.919383992137|1.30848299814914|Bounded by Jln Buloh Perindu and Keris Drive|
DA05434EA9991889|Tanah Merah Playground|103.94687600443|1.32902900416768|Tanah Merah Kechil Ave|
2CE34B8946F4115F|Luxus Hills Park|103.875185997533|1.37949200292749|Junction of Ang Mo Kio Ave 5 and Yio Chu Kang Road|
DA9218CFEB990E1B|Banyan Villas Playground|103.838825995108|1.38725001009072|Junction of Lentor Road and Lentor Plains|
CC2570746FC5DF0A|Taman Kembangan Playground|103.914401992508|1.32500301174325|Along Taman Selamat and Taman Kembangan|
E2E2592EB83AD7F2|Jalan Limau Manis Playground|103.949047986876|1.32472798680362|Junction of Jalan Limau Nipis and Jalan Limau Manis|
DDA293041C8C4401|Richards Avenue Park|103.882129005066|1.36092898756718|Along Richards Ave|
B46F9A64955BD430|Lorong Tanggam Park|103.873847999194|1.39903502830064|Lorong Tanggam|
CA4851EDE75AEDFE|Bougainvillea Park|103.807658003097|1.32671600556136|Junction of Dunearn Road and Watten Drive|
B12A777F24E41F01|Holland Green Playground|103.782814007566|1.32686097997825|End of Holland Green road|
61388BE2BB2E2435|North Bridge Garden|103.862146001865|1.30410899340616|Along North bridge Road|
F83007523ABDA15B|Istana Park|103.843838993634|1.29926400300755|Bounded by Orchard Road, Penang Road, Penang Lane and Buyong Road.|www.nparks.gov.sg/gardens-parks-and-nature/parks-and-nature-reserves/istana-park
C45A8A635B5C3F8B|Toa Payoh Town Park|103.847968006121|1.33057999366942|Junction of Toa Payoh Lor 2 and Toa Payoh Lor 6|www.nparks.gov.sg/gardens-parks-and-nature/parks-and-nature-reserves/toa-payoh-town-park
00FD96AE03E7E4EA|Kim Seng Park|103.834956997814|1.29283999640308|Entrance via River Valley Green|
C08AFFA29839130C|Mount Sinai Plain Playground|103.78122199104|1.3157090147631|mount sinai plain, mount sinai crescent|
00CFA46FDF491EDD|Thomson Park|103.834364003112|1.35429099006295|along Jalan Sembilang Road|
A98C186F51D9414E|Holland Grove View Playground|103.781229998572|1.31295098590754|Along Holland Grove View|
9D21F9CFC0C0E487|Dhoby Ghaut Green|103.845882003067|1.29834300751732|Adjacent to Dhoby Ghaut MRT Station, opposite the Park Mall Shopping Centre|www.nparks.gov.sg/gardens-parks-and-nature/parks-and-nature-reserves/dhoby-ghaut-green
043225DC16008504|Mount Emily Park|103.847462000956|1.30449799629073|Along Mt Emily Rd and Upper Wilkie Rd|
8BD1CD702AE3F9F7|Kallang Riverside Park|103.866978993095|1.30578700601773|Along Kallang Road, Stadium Road and Crawford Street|www.nparks.gov.sg/gardens-parks-and-nature/parks-and-nature-reserves/kallang-riverside-park
584CB62EF1ED852B|Empress Place|103.851956991278|1.2868239938791|Entrance via Empress Place|
D96EF1306309FB7E|Mount Faber Park|103.818222000624|1.27528100835684|Junction of Kampong Bahru Road and Telok Blangah Road|www.nparks.gov.sg/gardens-parks-and-nature/parks-and-nature-reserves/mount-faber-park
E4658AB7BFDC0DB5|East Coast Park|103.920605001614|1.30316900590952|Along East Coast Parkway and East Coast Park Service Road|
B8289869042E85E1|Limau Garden Playground|103.950772994504|1.3224530006075|Junction of Limau Garden and Salam Walk|
FBEBA0B887452AE6|Meragi Road Playground|103.960282983203|1.34438300662538|Meragi Road|
828FD782D8A57226|Realty Park Playground|103.889831987144|1.367302019013|Along Lor 1 Realty Park|
682A4F3AC560CD9B|Pasir Ris Town Park|103.952377989422|1.37168999463144|Along Pasir Ris Central, Opposite Pasir Ris MRT Station|
804F060931653541|Bedok Ria Crescent Playground|103.953081982587|1.3274170012123|Between Bedok Ria Crescent and Bedok PCN|
408D16EA6460027C|Coronation Park Playground|103.796399992559|1.32202599013522|Junction of Jalan Hagi Alias and Coronation Road West|
AF2C2058DC5E9B57|The Inglewood Playground|103.830173997508|1.36101398325524|Along the Inglewood|
A1D39EA678EDFFFA|Duchess Park|103.805479000604|1.32428998877263|Along Duchess Avenue|
B1F341352F20F9F9|Clover Crescent Playground|103.844621998074|1.35106199585901|Along Clover Crescent and Clover Ave|
ACAB3D6A3F7E02FE|Binchang Rise Playground|103.843547994579|1.34867398297342|At the end of Binchang Rise|
AEFDE6CC600E00FB|Taman Permata Park|103.835175010264|1.35015599579781|Along Upper Thomson Road|
74CC369AA90F4995|Hua Guan Crescent Playground|103.785060002552|1.33701100440066|Located along Hua Guan Crescent|
3621026BD1D211A3|Central Catchment Nature Reserve|103.805473991222|1.37730497383028|601 Island Club Road (Located close to Singapore Island Country Club, via Venus Drive )|www.nparks.gov.sg/gardens-parks-and-nature/parks-and-nature-reserves/central-catchment-nature-reserve
C0F24BDD65199A53|Siang Kuang Avenue Interim Park|103.873050010599|1.32972099363571|Siang Kuang Avenue, Sennett Estate|
84145C82116A130E|Somme Road Playground|103.858152000653|1.31148401066078|Along Petain Rd and Kitchener Link|
C73F1EE0BEE9D1B4|Stamford Green|103.848860995111|1.29571699496852|Bounded by Canning Rise and Stamford Road; Next to National Museum of Singapore|
D2871F4E89CF3AEF|King's Drive  Playground|103.806055991416|1.31910999951731|junction of king's road and king's drive|
382980E5C992C4D6|University Road Park|103.817665995097|1.32545199692878|At the end of University Walk|
E3D8EBD783D3B367|Greenleaf View Park Playground|103.788076003791|1.32228801135119|At the end of Greenleaf View|
AFBB1AAB4CEF1004|Chestnut Nature Park|103.78083740117|1.37097156701338|Located along Chestnut Avenue and is abutting Central Catchment Nature Reserve, stretches along BKE, from Gali Batu Flyover to Dairy Farm Flyover., PUB Waterworks is situated at the end of Chestnut Avenue, demarking the access road across the middle of Chestnut Nature Park.|www.nparks.gov.sg/gardens-parks-and-nature/parks-and-nature-reserves/chestnut-nature-park
07CFE6567539200A|Telok Ayer Green|103.847644002876|1.28146500698614|Bounded by Amoy Street, Boon Tat Street and Telok Ayer Street|
B01AE2FF8B58F5CA|Mayflower Crescent Playground|103.839569003072|1.3727180131601|At the junction of Mayflower Crescent and Mayflower Avenue|
66086C14E8DACE2D|Sunrise Drive Playground 1|103.857369999308|1.38830597203414|Located along Sunrise Drive|
8B06ED4574E90FC9|Elias Terrace Playground|103.941093992579|1.37219001582779|Junction of Elias Terrace and Elias Green|
E3FD62E109D01A9C|Kew Avenue Playground|103.948451009513|1.32162700448726|Junction of Kew Avenue and Kew Drive|
8B896BD1155428FB|Greenfield Drive Playground|103.917655996762|1.31303499211434|Greenfield Drive|
5BBA8A8EB630BA01|Sun Plaza Park|103.944481988262|1.359264023047|Along Tampines Avenue 7, Tampines Avenue 9|www.nparks.gov.sg/gardens-parks-and-nature/parks-and-nature-reserves/sun-plaza-park
AA9DDE6381971B22|Changi Point Ferry Terminal|103.987296000544|1.39122600073616|Near Lor Bekukong|
FF16ED3C3767BD2C|Shangri-La Playground|103.832391997745|1.37102098159919|Junction of Ang Mo Kio Ave 2 and Jalan Lanjut|
AD2BA4AF1306E38A|Opera Estate Football Field|103.924455991866|1.32010101002963|Swan Lake Avenue|
00D14D4E70684188|Lentor Vale Playground|103.836146008453|1.3880540162578|Junction of Lentor Vale and Lentor Way|
D2D5F65DB241AD6D|Limau Villas Playground|103.950394989304|1.32385199809351|End of Limau Terrace from Jalan Langgar Bedok|
533A17097CE72D63|Paya Lebar Crescent Open Space|103.883569003858|1.34896701230879|Central open space at round about along Paya lebar cresent (road)|
03F3E458EBEEFCEC|Mugliston Park Playground|103.87790599596|1.38544598318684|Junction of Gerald Drive & Mugliston Park|
4894713B31B66C67|Sungei Api Api Park|103.9456669951|1.37873299431662|Entrance via Pasir Ris Drive 3, Riverina View and Elias Road|
4BD7AB1ED2B7588F|Yio Chu Kang Gardens Playground|103.837486998981|1.3806810080854|Turn right after Yio Chu Kang estate entrance|
4B8A3DF67A51E9DA|Tampines Eco Green|103.948689980155|1.36391499068087|Tampines Avenue 9 and Tampines Avenue 12|www.nparks.gov.sg/gardens-parks-and-nature/parks-and-nature-reserves/tampines-eco-green
78C61210DF1CC17B|Mimosa Terrace Playground|103.860449992285|1.38405000123823|Located along Mimosa Rd|
F61B266734F722E2|Neram Crescent Playground|103.865743999885|1.38558901364397|Neram Crescent|
554EFA4C1308DF81|Changi Point Waterfront Park|103.98808900299|1.39064700115984|Near Lor Bekukong|
B1967F93364DFF89|Aida Park|103.927926997004|1.31938000337146|Between Bedok South Road and Aida Street|
5849B290D7DCE062|Tai Keng Gardens Playground|103.884997993848|1.34607100763102|A garden with hill top flanked by Jalan Lokam (Road), Tai keng Lane and Tai keng Garden (Road)|
A7BB1BF496807A8B|Realty Park|103.890364510014|1.36796366154687|Along Hougang Ave 4|
5FEA22BCC48153DA|Changi Point Promenade|103.989190007291|1.39017201315715|Near Lor Bekukong|
ACBC9E152D19BD06|Aroozoo Avenue Playground|103.885954996071|1.35519602028456|Bounded by Aroozoo Ave and Jalan Mastuli|
43A081292A7AE024|St. Anne's Wood Playground|103.903735985364|1.3916400007576|Inside the private housing estate at St Anne's Wood|
7FFC95EC84EF2F0F|Bedok Terrace Playground|103.947489983993|1.32553400234434|Between Bedok Rise and Bedok Terrace|
